station,date,latitude,longitude,elevation,name,precipitation,precipitation_attrs,snowfall,snowfall_attrs,snow_depth,snow_depth_attrs,temp_max,temp_max_attrs,temp_min,temp_min_attrs,group_,county,state_name,rn
US1KYMH0006,2019-05-11,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,"T,,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-05-12,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-05-13,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",38,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-05-14,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-05-15,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",142,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-05-16,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-05-17,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-05-18,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-05-19,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",142,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-05-20,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",71,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-05-21,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,"T,,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-05-22,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",30,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-05-23,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",30,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-05-24,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-05-25,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-05-26,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-05-27,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,"T,,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-05-28,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-05-29,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-05-30,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",843,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-05-31,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-01,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-02,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",79,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-03,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-04,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-05,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-06,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-07,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",18,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-08,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",28,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-09,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",66,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-10,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",38,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-11,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-12,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-13,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-14,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-15,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-16,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-17,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",107,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-18,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",71,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-19,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-20,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",373,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-21,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-22,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",208,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-23,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",119,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-24,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",163,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-25,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",64,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-26,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-27,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",119,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-28,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-29,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-06-30,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-01,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-02,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",30,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-03,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",53,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-04,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",119,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-05,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",81,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-06,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",69,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-07,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",69,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-08,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",86,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-09,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-10,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-11,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",500,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-12,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-13,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-14,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",5,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-15,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",36,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-16,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",340,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-17,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",117,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-18,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",5,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-19,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-20,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-21,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-22,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",56,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-23,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",124,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-24,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-25,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-26,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-27,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-28,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-29,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-30,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-07-31,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-01,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-02,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-03,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-05,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",null,null,null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-06,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-07,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",157,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-08,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-09,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-10,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-11,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-12,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-13,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-14,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-15,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-16,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-17,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-18,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-19,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-20,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-21,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",315,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-22,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",89,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-23,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",218,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-24,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-25,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-26,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",28,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-27,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",30,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-28,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,"T,,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-29,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-08-30,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-01,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-02,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-03,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-04,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-05,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-06,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-07,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-08,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-09,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-10,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-11,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-12,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-13,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-14,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-15,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-16,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-17,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-18,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-19,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-20,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-21,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-22,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-23,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-24,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-25,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-26,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",3,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-27,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",130,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-28,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-29,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2019-09-30,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2020-05-01,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2020-05-02,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2020-05-03,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",5,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2020-05-04,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2020-05-05,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",107,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2020-05-06,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",3,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2020-05-07,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2020-05-08,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",53,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2020-05-09,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2020-05-10,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2020-05-11,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",0,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2020-05-12,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",18,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2020-05-13,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",76,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2020-05-14,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",226,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2020-05-15,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",74,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2020-05-16,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",81,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2020-05-17,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",18,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
US1KYMH0006,2020-05-18,37.00151,-88.372894,133,"CALVERT CITY 2.5 SSW, KY US",112,",,N",null,null,null,null,null,null,null,null,US1,Massac,Illinois,1
